,Date,HourlyPrice
168,2020-12-07,627.7349853515625
169,2020-12-07,632.6849975585938
170,2020-12-07,638.0
171,2020-12-07,645.3049926757812
172,2020-12-08,622.3200073242188
173,2020-12-08,629.0999755859375
174,2020-12-08,624.9500122070312
175,2020-12-08,629.4099731445312
176,2020-12-08,640.0
177,2020-12-08,650.5
178,2020-12-08,646.1900024414062
179,2020-12-09,653.6900024414062
180,2020-12-09,639.0838012695312
181,2020-12-09,635.6055908203125
182,2020-12-09,632.8099975585938
183,2020-12-09,616.7595825195312
184,2020-12-09,616.8099975585938
185,2020-12-09,601.0
186,2020-12-10,571.0599975585938
187,2020-12-10,600.4927978515625
188,2020-12-10,621.7100219726562
189,2020-12-10,611.2908935546875
190,2020-12-10,615.5701293945312
191,2020-12-10,618.5800170898438
192,2020-12-10,621.5999755859375
193,2020-12-11,615.010009765625
194,2020-12-11,613.2680053710938
195,2020-12-11,610.8400268554688
196,2020-12-11,604.2921752929688
197,2020-12-11,606.9650268554688
198,2020-12-11,609.5593872070312
199,2020-12-11,610.3200073242188
200,2020-12-14,619.0
201,2020-12-14,629.489990234375
202,2020-12-14,637.0399780273438
203,2020-12-14,637.3895263671875
204,2020-12-14,636.6199951171875
205,2020-12-14,640.9201049804688
206,2020-12-14,638.6300048828125
207,2020-12-15,644.77001953125
208,2020-12-15,643.6923217773438
209,2020-12-15,627.030029296875
210,2020-12-15,632.2750244140625
211,2020-12-15,634.7542724609375
212,2020-12-15,634.905029296875
213,2020-12-15,637.219970703125
214,2020-12-16,628.22998046875
215,2020-12-16,614.5366821289062
216,2020-12-16,617.6799926757812
217,2020-12-16,619.5999755859375
218,2020-12-16,621.510009765625
219,2020-12-16,621.0
220,2020-12-16,623.0
221,2020-12-17,631.1430053710938
222,2020-12-17,637.2999877929688
223,2020-12-17,641.97412109375
224,2020-12-17,645.4185180664062
225,2020-12-17,645.864990234375
226,2020-12-17,648.52001953125
227,2020-12-17,647.52001953125
228,2020-12-18,668.9000244140625
229,2020-12-18,669.8947143554688
230,2020-12-18,663.567626953125
231,2020-12-18,668.8499755859375
232,2020-12-18,675.4000244140625
233,2020-12-18,674.8499755859375
234,2020-12-18,654.6121215820312
235,2020-12-21,659.1099853515625
236,2020-12-21,662.5900268554688
237,2020-12-21,655.989990234375
238,2020-12-21,657.3154296875
239,2020-12-21,664.6688232421875
240,2020-12-21,662.6199951171875
241,2020-12-21,659.3800048828125
242,2020-12-22,648.0
243,2020-12-22,634.8828125
244,2020-12-22,624.2000122070312
245,2020-12-22,620.7999877929688
246,2020-12-22,624.2938842773438
247,2020-12-22,633.739990234375
