,Date,HourlyPrice
995,2020-12-12,18383.25
996,2020-12-12,18391.83
997,2020-12-12,18388.14
998,2020-12-12,18135.06
999,2020-12-12,18034.86
1000,2020-12-12,18349.27
1001,2020-12-12,18301.08
1002,2020-12-12,18321.34
1003,2020-12-12,18437.73
1004,2020-12-12,18377.08
1005,2020-12-12,18331.85
1006,2020-12-12,18316.8
1007,2020-12-12,18395.0
1008,2020-12-12,18290.0
1009,2020-12-13,19327.81
1010,2020-12-13,19183.26
1011,2020-12-13,19154.58
1012,2020-12-13,19184.36
1013,2020-12-13,19181.69
1014,2020-12-13,19265.42
1015,2020-12-13,19325.94
1016,2020-12-13,19215.35
1017,2020-12-13,19301.67
1018,2020-12-13,19350.31
1019,2020-12-13,19322.61
1020,2020-12-13,18814.98
1021,2020-12-13,18883.89
1022,2020-12-13,19283.63
1023,2020-12-13,18770.0
1024,2020-12-13,18807.38
1025,2020-12-13,18795.19
1026,2020-12-13,18824.26
1027,2020-12-13,18862.61
1028,2020-12-13,18981.91
1029,2020-12-13,19245.59
1030,2020-12-13,19246.09
1031,2020-12-13,19260.45
1032,2020-12-13,18860.52
1033,2020-12-14,19194.47
1034,2020-12-14,19178.79
1035,2020-12-14,19216.07
1036,2020-12-14,19151.57
1037,2020-12-14,19108.81
1038,2020-12-14,19223.31
1039,2020-12-14,19173.33
1040,2020-12-14,19204.68
1041,2020-12-14,19197.69
1042,2020-12-14,19135.82
1043,2020-12-14,19102.86
1044,2020-12-14,19169.05
1045,2020-12-14,19181.54
1046,2020-12-14,19093.37
1047,2020-12-14,19050.12
1048,2020-12-14,19087.52
1049,2020-12-14,19297.0
1050,2020-12-14,19264.15
1051,2020-12-14,19109.68
1052,2020-12-14,19088.33
1053,2020-12-14,19205.71
1054,2020-12-14,19157.47
1055,2020-12-14,19232.1
1056,2020-12-14,19129.39
1057,2020-12-15,19297.15
1058,2020-12-15,19425.28
1059,2020-12-15,19505.07
1060,2020-12-15,19543.01
1061,2020-12-15,19536.39
1062,2020-12-15,19405.92
1063,2020-12-15,19364.9
1064,2020-12-15,19412.23
1065,2020-12-15,19344.44
1066,2020-12-15,19346.03
1067,2020-12-15,19306.84
1068,2020-12-15,19288.44
1069,2020-12-15,19192.53
1070,2020-12-15,19274.69
1071,2020-12-15,19392.21
1072,2020-12-15,19454.63
1073,2020-12-15,19450.68
1074,2020-12-15,19476.63
1075,2020-12-15,19318.47
1076,2020-12-15,19135.65
1077,2020-12-15,19190.51
1078,2020-12-15,19195.37
1079,2020-12-15,19142.67
1080,2020-12-15,19187.86
1081,2020-12-16,19746.16
1082,2020-12-16,20819.49
1083,2020-12-16,20753.57
1084,2020-12-16,20600.24
1085,2020-12-16,20649.61
1086,2020-12-16,20862.63
1087,2020-12-16,20669.15
1088,2020-12-16,20710.54
1089,2020-12-16,20340.63
1090,2020-12-16,19769.29
1091,2020-12-16,21188.39
1092,2020-12-16,19783.44
1093,2020-12-16,19480.41
1094,2020-12-16,19520.11
1095,2020-12-16,19441.96
1096,2020-12-16,19379.19
1097,2020-12-16,19402.02
1098,2020-12-16,19457.6
1099,2020-12-16,19474.0
1100,2020-12-16,19370.43
1101,2020-12-16,19381.13
1102,2020-12-16,19436.75
1103,2020-12-16,19433.33
1104,2020-12-16,19363.47
1105,2020-12-17,22773.0
1106,2020-12-17,22786.74
1107,2020-12-17,22905.15
1108,2020-12-17,23254.36
1109,2020-12-17,23043.13
1110,2020-12-17,23615.17
1111,2020-12-17,23340.99
1112,2020-12-17,23097.99
1113,2020-12-17,22814.12
1114,2020-12-17,23136.91
1115,2020-12-17,22747.57
1116,2020-12-17,22644.82
1117,2020-12-17,22606.11
1118,2020-12-17,21389.45
1119,2020-12-17,21352.13
1120,2020-12-17,21401.4
1121,2020-12-17,21730.59
1122,2020-12-17,21917.0
1123,2020-12-17,22455.69
1124,2020-12-17,21786.81
1125,2020-12-17,22266.56
1126,2020-12-17,22168.55
1127,2020-12-17,21748.83
1128,2020-12-17,22886.5
1129,2020-12-18,22890.13
1130,2020-12-18,22777.88
1131,2020-12-18,22761.1
1132,2020-12-18,22791.29
1133,2020-12-18,22748.68
1134,2020-12-18,22723.27
1135,2020-12-18,22558.62
1136,2020-12-18,22559.85
1137,2020-12-18,22930.76
1138,2020-12-18,22857.9
1139,2020-12-18,22606.53
1140,2020-12-18,23198.88
1141,2020-12-18,22974.28
1142,2020-12-18,22950.04
1143,2020-12-18,22765.59
1144,2020-12-18,22997.3
1145,2020-12-18,23006.54
1146,2020-12-18,22820.73
1147,2020-12-18,22822.17
1148,2020-12-18,22954.98
1149,2020-12-18,22984.83
1150,2020-12-18,23040.15
1151,2020-12-18,23106.98
1152,2020-12-18,22876.32
1153,2020-12-19,23051.05
1154,2020-12-19,23970.14
1155,2020-12-19,23923.56
1156,2020-12-19,23811.65
1157,2020-12-19,23845.66
1158,2020-12-19,23908.02
1159,2020-12-19,23983.35
1160,2020-12-19,23553.28
1161,2020-12-19,23304.15
1162,2020-12-19,23175.23
1163,2020-12-19,22902.19
1164,2020-12-19,23218.94
1165,2020-12-19,22978.76
1166,2020-12-19,23016.3
1167,2020-12-19,23135.57
1168,2020-12-19,22979.14
1169,2020-12-19,23076.64
1170,2020-12-19,23116.42
1171,2020-12-19,23031.18
1172,2020-12-19,22972.3
1173,2020-12-19,22868.62
1174,2020-12-19,22871.03
1175,2020-12-19,22993.91
1176,2020-12-19,23045.84
1177,2020-12-20,23471.02
1178,2020-12-20,23371.59
1179,2020-12-20,24153.02
1180,2020-12-20,23916.36
1181,2020-12-20,23861.16
1182,2020-12-20,23709.49
1183,2020-12-20,23638.93
1184,2020-12-20,23862.33
1185,2020-12-20,23541.21
1186,2020-12-20,23557.9
1187,2020-12-20,23551.28
1188,2020-12-20,23438.29
1189,2020-12-20,23584.33
1190,2020-12-20,23844.72
1191,2020-12-20,23494.0
1192,2020-12-20,23505.49
1193,2020-12-20,23922.26
1194,2020-12-20,23355.0
1195,2020-12-20,23391.49
1196,2020-12-20,23491.19
1197,2020-12-20,23515.87
1198,2020-12-20,23631.24
1199,2020-12-20,23669.99
1200,2020-12-20,23434.55
1201,2020-12-21,22625.32
1202,2020-12-21,22828.68
1203,2020-12-21,22816.03
1204,2020-12-21,22807.43
1205,2020-12-21,22716.9
1206,2020-12-21,23221.57
1207,2020-12-21,23099.63
1208,2020-12-21,23168.69
1209,2020-12-21,22806.98
1210,2020-12-21,22290.86
1211,2020-12-21,23136.95
1212,2020-12-21,22428.76
1213,2020-12-21,23639.06
1214,2020-12-21,23440.34
1215,2020-12-21,23467.06
1216,2020-12-21,23667.08
1217,2020-12-21,23671.54
1218,2020-12-21,23842.21
1219,2020-12-21,23497.2
1220,2020-12-21,23885.57
1221,2020-12-21,23892.7
1222,2020-12-21,23906.79
1223,2020-12-21,23959.56
1224,2020-12-21,23934.85
1225,2020-12-22,23181.27
1226,2020-12-22,23441.27
1227,2020-12-22,23434.71
1228,2020-12-22,23407.51
1229,2020-12-22,23432.7
1230,2020-12-22,23337.91
1231,2020-12-22,23344.82
1232,2020-12-22,23349.49
1233,2020-12-22,23483.69
1234,2020-12-22,23121.02
1235,2020-12-22,23426.77
1236,2020-12-22,22775.89
1237,2020-12-22,22698.53
1238,2020-12-22,22567.35
1239,2020-12-22,22761.83
1240,2020-12-22,22946.3
1241,2020-12-22,22843.61
1242,2020-12-22,22727.13
1243,2020-12-22,22679.32
1244,2020-12-22,22744.16
1245,2020-12-22,23174.66
1246,2020-12-22,22643.63
1247,2020-12-22,22943.66
1248,2020-12-22,22667.34
1249,2020-12-23,23296.63
1250,2020-12-23,23490.29
1251,2020-12-23,23539.79
1252,2020-12-23,23603.83
1253,2020-12-23,23597.89
1254,2020-12-23,23397.32
1255,2020-12-23,23463.84
1256,2020-12-23,23592.02
1257,2020-12-23,23846.9
1258,2020-12-23,23083.21
1259,2020-12-23,23755.75
1260,2020-12-23,23627.57
1261,2020-12-23,23727.52
1262,2020-12-23,23433.43
1263,2020-12-23,23981.08
1264,2020-12-23,23691.52
1265,2020-12-23,23623.82
1266,2020-12-23,23685.74
1267,2020-12-23,23823.32
1268,2020-12-23,23507.2
1269,2020-12-23,23493.46
1270,2020-12-23,23555.38
1271,2020-12-23,23487.7
1272,2020-12-23,23445.05
1273,2020-12-24,23213.04
1274,2020-12-24,23405.1
1275,2020-12-24,23516.45
1276,2020-12-24,23293.39
1277,2020-12-24,23310.88
1278,2020-12-24,23377.04
1279,2020-12-24,23217.65
1280,2020-12-24,23232.48
1281,2020-12-24,23215.3
1282,2020-12-24,23377.44
1283,2020-12-24,23213.73
1284,2020-12-24,22798.0
1285,2020-12-24,23333.78
1286,2020-12-24,23128.76
1287,2020-12-24,23239.5
1288,2020-12-24,23057.91
1289,2020-12-24,23199.81
1290,2020-12-24,22877.7
1291,2020-12-24,23276.01
1292,2020-12-24,23057.45
1293,2020-12-24,22936.62
1294,2020-12-24,23169.13
1295,2020-12-24,23436.63
1296,2020-12-24,23020.43
1297,2020-12-25,24560.24
1298,2020-12-25,24443.04
1299,2020-12-25,24437.92
1300,2020-12-25,24349.62
1301,2020-12-25,24182.97
1302,2020-12-25,24074.86
1303,2020-12-25,24013.1
1304,2020-12-25,24038.73
1305,2020-12-25,24498.97
1306,2020-12-25,24343.58
1307,2020-12-25,24409.92
1308,2020-12-25,23701.75
1309,2020-12-25,23924.36
1310,2020-12-25,23724.2
1311,2020-12-25,23616.53
1312,2020-12-25,23594.33
1313,2020-12-25,23458.95
1314,2020-12-25,23464.79
1315,2020-12-25,23974.84
1316,2020-12-25,23590.42
1317,2020-12-25,23620.7
1318,2020-12-25,23648.81
1319,2020-12-25,23677.47
1320,2020-12-25,23594.56
1321,2020-12-26,24835.87
1322,2020-12-26,26396.2
1323,2020-12-26,25916.17
1324,2020-12-26,25601.76
1325,2020-12-26,25766.02
1326,2020-12-26,25844.51
1327,2020-12-26,25602.31
1328,2020-12-26,25358.18
1329,2020-12-26,24926.76
1330,2020-12-26,24886.13
1331,2020-12-26,26657.77
1332,2020-12-26,24717.92
1333,2020-12-26,24913.38
1334,2020-12-26,24781.08
1335,2020-12-26,24828.64
1336,2020-12-26,24707.53
1337,2020-12-26,24806.03
1338,2020-12-26,24892.93
1339,2020-12-26,24825.98
1340,2020-12-26,24891.2
1341,2020-12-26,24601.35
1342,2020-12-26,24707.98
1343,2020-12-26,24568.0
1344,2020-12-26,24853.0
1345,2020-12-27,27185.34
1346,2020-12-27,27487.68
1347,2020-12-27,27295.55
1348,2020-12-27,27337.34
1349,2020-12-27,26372.07
1350,2020-12-27,26748.77
1351,2020-12-27,27588.73
1352,2020-12-27,27057.58
1353,2020-12-27,26207.51
1354,2020-12-27,27023.63
1355,2020-12-27,27790.68
1356,2020-12-27,27012.0
1357,2020-12-27,27427.34
1358,2020-12-27,26379.69
1359,2020-12-27,26445.7
1360,2020-12-27,26727.27
1361,2020-12-27,26615.65
1362,2020-12-27,26567.19
1363,2020-12-27,27779.91
1364,2020-12-27,26711.83
1365,2020-12-27,26872.57
1366,2020-12-27,27594.49
1367,2020-12-27,27582.1
1368,2020-12-27,26546.8
1369,2020-12-28,27063.76
1370,2020-12-28,26602.02
1371,2020-12-28,26821.08
1372,2020-12-28,26969.73
1373,2020-12-28,26988.18
1374,2020-12-28,27128.05
1375,2020-12-28,27034.24
1376,2020-12-28,26878.14
1377,2020-12-28,27251.86
1378,2020-12-28,27214.72
1379,2020-12-28,26812.39
1380,2020-12-28,26480.88
1381,2020-12-28,26789.23
1382,2020-12-28,26249.27
1383,2020-12-28,26849.85
1384,2020-12-28,27031.53
1385,2020-12-28,27056.32
1386,2020-12-28,27250.78
1387,2020-12-28,26676.75
1388,2020-12-28,26929.9
1389,2020-12-28,27030.93
1390,2020-12-28,26979.99
1391,2020-12-28,26888.9
1392,2020-12-28,26844.09
1393,2020-12-29,26856.28
1394,2020-12-29,26888.03
1395,2020-12-29,26961.1
1396,2020-12-29,26892.8
1397,2020-12-29,26585.89
1398,2020-12-29,26598.26
1399,2020-12-29,26409.22
1400,2020-12-29,26583.63
1401,2020-12-29,26631.54
1402,2020-12-29,26854.2
1403,2020-12-29,26847.86
1404,2020-12-29,26708.65
1405,2020-12-29,26573.09
1406,2020-12-29,27039.45
1407,2020-12-29,26783.0
1408,2020-12-29,26802.94
1409,2020-12-29,26832.49
1410,2020-12-29,26418.6
1411,2020-12-29,26857.71
1412,2020-12-29,26408.78
1413,2020-12-29,26345.57
1414,2020-12-29,26372.66
1415,2020-12-29,26616.22
1416,2020-12-29,26436.22
1417,2020-12-30,27845.91
1418,2020-12-30,28903.15
1419,2020-12-30,28787.41
1420,2020-12-30,28788.42
1421,2020-12-30,28516.15
1422,2020-12-30,28248.38
1423,2020-12-30,28147.1
1424,2020-12-30,28151.06
1425,2020-12-30,28177.31
1426,2020-12-30,27856.17
1427,2020-12-30,27831.06
1428,2020-12-30,27846.68
1429,2020-12-30,27850.11
1430,2020-12-30,27360.78
1431,2020-12-30,27614.49
1432,2020-12-30,27605.14
1433,2020-12-30,27987.63
1434,2020-12-30,28032.55
1435,2020-12-30,27022.67
1436,2020-12-30,28011.14
1437,2020-12-30,28371.3
1438,2020-12-30,28370.98
1439,2020-12-30,27713.84
1440,2020-12-30,27900.4
1441,2020-12-31,28653.05
1442,2020-12-31,28994.33
1443,2020-12-31,29169.27
1444,2020-12-31,28931.1
1445,2020-12-31,28899.44
1446,2020-12-31,28581.14
1447,2020-12-31,28386.77
1448,2020-12-31,28807.89
1449,2020-12-31,28375.83
1450,2020-12-31,28534.74
1451,2020-12-31,28922.28
1452,2020-12-31,29144.43
1453,2020-12-31,28989.84
1454,2020-12-31,28889.61
1455,2020-12-31,29116.24
1456,2020-12-31,28756.2
1457,2020-12-31,28723.91
1458,2020-12-31,29026.47
1459,2020-12-31,28715.34
1460,2020-12-31,28971.02
1461,2020-12-31,28878.2
1462,2020-12-31,29171.8
1463,2020-12-31,28934.89
1464,2020-12-31,29024.45
1465,2021-01-01,29374.97
1466,2021-01-01,29242.18
1467,2021-01-01,29299.9
1468,2021-01-01,29129.74
1469,2021-01-01,29142.17
1470,2021-01-01,29366.5
1471,2021-01-01,29249.99
1472,2021-01-01,29391.36
1473,2021-01-01,29531.66
1474,2021-01-01,29301.21
1475,2021-01-01,29282.49
1476,2021-01-01,29103.64
1477,2021-01-01,29057.99
1478,2021-01-01,29150.46
1479,2021-01-01,29215.64
1480,2021-01-01,29227.43
1481,2021-01-01,29272.63
1482,2021-01-01,29341.42
1483,2021-01-01,29237.6
1484,2021-01-01,29465.74
1485,2021-01-01,29262.2
1486,2021-01-01,29048.9
1487,2021-01-01,28972.4
1488,2021-01-01,29127.89
1489,2021-01-02,31505.38
1490,2021-01-02,31334.48
1491,2021-01-02,31768.47
1492,2021-01-02,32519.43
1493,2021-01-02,31713.93
1494,2021-01-02,33001.84
1495,2021-01-02,33076.43
1496,2021-01-02,30769.15
1497,2021-01-02,30648.4
1498,2021-01-02,32917.72
1499,2021-01-02,29814.3
1500,2021-01-02,29826.68
1501,2021-01-02,29676.23
1502,2021-01-02,29338.37
1503,2021-01-02,29388.94
1504,2021-01-02,29251.47
1505,2021-01-02,29436.17
1506,2021-01-02,29395.54
1507,2021-01-02,29736.98
1508,2021-01-02,29427.13
1509,2021-01-02,29657.88
1510,2021-01-02,29779.65
1511,2021-01-02,29890.06
1512,2021-01-02,29419.71
1513,2021-01-03,34122.57
1514,2021-01-03,33586.47
1515,2021-01-03,33732.9
1516,2021-01-03,32771.69
1517,2021-01-03,32782.56
1518,2021-01-03,32906.73
1519,2021-01-03,32659.1
1520,2021-01-03,33594.38
1521,2021-01-03,33898.25
1522,2021-01-03,33919.12
1523,2021-01-03,34442.79
1524,2021-01-03,33898.41
1525,2021-01-03,34214.8
1526,2021-01-03,34382.16
1527,2021-01-03,34491.18
1528,2021-01-03,33987.41
1529,2021-01-03,33742.2
1530,2021-01-03,33252.93
1531,2021-01-03,32617.25
1532,2021-01-03,32763.01
1533,2021-01-03,32606.74
1534,2021-01-03,32486.99
1535,2021-01-03,32203.64
1536,2021-01-03,32171.94
1537,2021-01-04,31260.09
1538,2021-01-04,31406.92
1539,2021-01-04,32146.06
1540,2021-01-04,31761.65
1541,2021-01-04,31034.0
1542,2021-01-04,30991.4
1543,2021-01-04,31178.08
1544,2021-01-04,31270.57
1545,2021-01-04,30766.89
1546,2021-01-04,31305.46
1547,2021-01-04,30282.87
1548,2021-01-04,31676.61
1549,2021-01-04,32058.41
1550,2021-01-04,31010.58
1551,2021-01-04,33148.41
1552,2021-01-04,33063.48
1553,2021-01-04,32871.15
1554,2021-01-04,33217.26
1555,2021-01-04,32112.83
1556,2021-01-04,33565.56
1557,2021-01-04,33287.7
1558,2021-01-04,32835.8
1559,2021-01-04,33258.06
1560,2021-01-04,33499.88
1561,2021-01-05,33795.46
1562,2021-01-05,34086.98
1563,2021-01-05,33472.3
1564,2021-01-05,32811.46
1565,2021-01-05,32537.82
1566,2021-01-05,32134.26
1567,2021-01-05,32367.71
1568,2021-01-05,31500.75
1569,2021-01-05,31633.23
1570,2021-01-05,31808.38
1571,2021-01-05,31353.73
1572,2021-01-05,33847.63
1573,2021-01-05,31204.42
1574,2021-01-05,31576.9
1575,2021-01-05,32030.55
1576,2021-01-05,32426.59
1577,2021-01-05,32798.64
1578,2021-01-05,32349.39
1579,2021-01-05,31354.43
1580,2021-01-05,30898.54
1581,2021-01-05,30431.61
1582,2021-01-05,31137.64
1583,2021-01-05,30828.12
1584,2021-01-05,31210.31
1585,2021-01-06,35927.73
1586,2021-01-06,35015.26
1587,2021-01-06,36097.15
1588,2021-01-06,34908.59
1589,2021-01-06,35323.9
1590,2021-01-06,34983.17
1591,2021-01-06,34684.62
1592,2021-01-06,34662.86
1593,2021-01-06,34314.05
1594,2021-01-06,34635.65
1595,2021-01-06,35035.59
1596,2021-01-06,34731.92
1597,2021-01-06,33972.36
1598,2021-01-06,34038.29
1599,2021-01-06,34513.95
1600,2021-01-06,33865.65
1601,2021-01-06,33937.9
1602,2021-01-06,33967.87
1603,2021-01-06,35440.02
1604,2021-01-06,35073.58
1605,2021-01-06,35211.7
1606,2021-01-06,34629.89
1607,2021-01-06,34203.01
1608,2021-01-06,34301.88
1609,2021-01-07,37048.01
1610,2021-01-07,36073.47
1611,2021-01-07,36849.86
1612,2021-01-07,37226.92
1613,2021-01-07,36956.68
1614,2021-01-07,37542.6
1615,2021-01-07,37471.1
1616,2021-01-07,37558.68
1617,2021-01-07,39728.88
1618,2021-01-07,39141.7
1619,2021-01-07,38698.38
1620,2021-01-07,39772.09
1621,2021-01-07,39155.91
1622,2021-01-07,38994.32
1623,2021-01-07,38499.09
1624,2021-01-07,39085.54
1625,2021-01-07,38034.75
1626,2021-01-07,37877.87
1627,2021-01-07,37072.95
1628,2021-01-07,37523.67
1629,2021-01-07,37233.74
1630,2021-01-07,36893.68
1631,2021-01-07,37245.63
1632,2021-01-07,38241.5
1633,2021-01-08,41323.92
1634,2021-01-08,41347.41
1635,2021-01-08,41490.84
1636,2021-01-08,40866.95
1637,2021-01-08,39054.24
1638,2021-01-08,41039.04
1639,2021-01-08,39911.47
1640,2021-01-08,40035.65
1641,2021-01-08,41310.25
1642,2021-01-08,41375.49
1643,2021-01-08,40757.76
1644,2021-01-08,40360.24
1645,2021-01-08,38648.75
1646,2021-01-08,39479.41
1647,2021-01-08,38837.05
1648,2021-01-08,39699.69
1649,2021-01-08,38694.99
1650,2021-01-08,37222.29
1651,2021-01-08,39364.66
1652,2021-01-08,38719.22
1653,2021-01-08,37975.24
1654,2021-01-08,38549.17
1655,2021-01-08,38961.07
1656,2021-01-08,38383.56
1657,2021-01-09,40601.56
1658,2021-01-09,40702.42
1659,2021-01-09,40717.95
1660,2021-01-09,40711.59
1661,2021-01-09,40501.41
1662,2021-01-09,40088.04
1663,2021-01-09,40628.72
1664,2021-01-09,40886.25
1665,2021-01-09,41104.99
1666,2021-01-09,40878.65
1667,2021-01-09,40802.21
1668,2021-01-09,40411.2
1669,2021-01-09,40203.27
1670,2021-01-09,39648.51
1671,2021-01-09,38992.61
1672,2021-01-09,39323.02
1673,2021-01-09,40243.06
1674,2021-01-09,40252.44
1675,2021-01-09,39984.81
1676,2021-01-09,40203.12
1677,2021-01-09,40306.55
1678,2021-01-09,40636.24
1679,2021-01-09,40714.9
1680,2021-01-09,40342.73
1681,2021-01-10,39821.47
1682,2021-01-10,39452.67
1683,2021-01-10,39716.25
1684,2021-01-10,39287.27
1685,2021-01-10,39584.02
1686,2021-01-10,38071.1
1687,2021-01-10,37087.49
1688,2021-01-10,37698.05
1689,2021-01-10,38049.61
1690,2021-01-10,38629.66
1691,2021-01-10,39235.67
1692,2021-01-10,41016.22
1693,2021-01-10,40830.61
1694,2021-01-10,40236.66
1695,2021-01-10,40668.09
1696,2021-01-10,41230.9
1697,2021-01-10,41067.71
1698,2021-01-10,40455.09
1699,2021-01-10,40505.68
1700,2021-01-10,40538.87
1701,2021-01-10,41009.15
1702,2021-01-10,40417.03
1703,2021-01-10,40886.83
1704,2021-01-10,40450.49
1705,2021-01-11,34199.09
1706,2021-01-11,34047.78
1707,2021-01-11,33382.2
1708,2021-01-11,32249.22
1709,2021-01-11,32598.22
1710,2021-01-11,32816.88
1711,2021-01-11,31689.61
1712,2021-01-11,31561.86
1713,2021-01-11,33253.7
1714,2021-01-11,32638.08
1715,2021-01-11,34157.17
1716,2021-01-11,35359.37
1717,2021-01-11,35734.84
1718,2021-01-11,38202.08
1719,2021-01-11,37165.95
1720,2021-01-11,37240.02
1721,2021-01-11,36334.52
1722,2021-01-11,35357.36
1723,2021-01-11,38451.21
1724,2021-01-11,34909.83
1725,2021-01-11,32869.3
1726,2021-01-11,34390.34
1727,2021-01-11,35439.08
1728,2021-01-11,35517.35
1729,2021-01-12,35014.56
1730,2021-01-12,34703.03
1731,2021-01-12,34304.12
1732,2021-01-12,34683.15
1733,2021-01-12,35005.08
1734,2021-01-12,34992.02
1735,2021-01-12,35007.16
1736,2021-01-12,33836.19
1737,2021-01-12,33411.66
1738,2021-01-12,33288.48
1739,2021-01-12,35383.47
1740,2021-01-12,34447.66
1741,2021-01-12,35915.66
1742,2021-01-12,35788.22
1743,2021-01-12,36447.41
1744,2021-01-12,36029.77
1745,2021-01-12,35871.38
1746,2021-01-12,35304.86
1747,2021-01-12,34989.86
1748,2021-01-12,34415.72
1749,2021-01-12,34281.87
1750,2021-01-12,34953.53
1751,2021-01-12,35496.03
1752,2021-01-12,35071.22
1753,2021-01-13,34251.83
1754,2021-01-13,34589.17
1755,2021-01-13,34241.74
1756,2021-01-13,34639.06
1757,2021-01-13,34379.32
1758,2021-01-13,34797.74
1759,2021-01-13,35744.31
1760,2021-01-13,36238.63
1761,2021-01-13,37280.08
1762,2021-01-13,34760.85
1763,2021-01-13,34919.78
1764,2021-01-13,36003.77
1765,2021-01-13,34532.06
1766,2021-01-13,34058.4
1767,2021-01-13,32444.03
1768,2021-01-13,33734.83
1769,2021-01-13,33117.11
1770,2021-01-13,33004.22
1771,2021-01-13,34353.61
1772,2021-01-13,33162.74
1773,2021-01-13,33291.46
1774,2021-01-13,33766.95
1775,2021-01-13,34987.54
1776,2021-01-13,33783.08
1777,2021-01-14,38278.61
1778,2021-01-14,38770.64
1779,2021-01-14,39326.04
1780,2021-01-14,39846.0
1781,2021-01-14,39301.41
1782,2021-01-14,39393.29
1783,2021-01-14,39230.48
1784,2021-01-14,39494.91
1785,2021-01-14,39602.23
1786,2021-01-14,39007.05
1787,2021-01-14,38379.97
1788,2021-01-14,38477.15
1789,2021-01-14,37916.24
1790,2021-01-14,37380.85
1791,2021-01-14,37785.94
1792,2021-01-14,37456.29
1793,2021-01-14,37417.18
1794,2021-01-14,37078.63
1795,2021-01-14,37173.06
1796,2021-01-14,37547.8
1797,2021-01-14,37847.24
1798,2021-01-14,38254.81
1799,2021-01-14,38403.88
1800,2021-01-14,37496.07
1801,2021-01-15,37762.72
1802,2021-01-15,36258.09
1803,2021-01-15,35604.52
1804,2021-01-15,35155.87
1805,2021-01-15,35420.65
1806,2021-01-15,35973.83
1807,2021-01-15,36168.72
1808,2021-01-15,35557.93
1809,2021-01-15,36893.09
1810,2021-01-15,37651.3
1811,2021-01-15,38059.76
1812,2021-01-15,38423.26
1813,2021-01-15,38651.45
1814,2021-01-15,39155.58
1815,2021-01-15,39427.69
1816,2021-01-15,39130.22
1817,2021-01-15,39233.94
1818,2021-01-15,38685.33
1819,2021-01-15,38945.23
1820,2021-01-15,37817.21
1821,2021-01-15,37997.79
1822,2021-01-15,38416.25
1823,2021-01-15,38243.22
1824,2021-01-15,38401.23
1825,2021-01-16,37381.38
1826,2021-01-16,35956.98
1827,2021-01-16,36743.79
1828,2021-01-16,36405.18
1829,2021-01-16,36535.84
1830,2021-01-16,36922.69
1831,2021-01-16,37229.66
1832,2021-01-16,37487.79
1833,2021-01-16,37229.01
1834,2021-01-16,37165.48
1835,2021-01-16,37668.6
1836,2021-01-16,37422.4
1837,2021-01-16,37439.16
1838,2021-01-16,36790.17
1839,2021-01-16,37173.66
1840,2021-01-16,37020.67
1841,2021-01-16,36200.39
1842,2021-01-16,36533.42
1843,2021-01-16,36598.03
1844,2021-01-16,35864.59
1845,2021-01-16,36119.26
1846,2021-01-16,36593.38
1847,2021-01-16,37464.81
1848,2021-01-16,36556.56
1849,2021-01-17,35128.65
1850,2021-01-17,36539.83
1851,2021-01-17,36074.64
1852,2021-01-17,35646.0
1853,2021-01-17,35685.41
1854,2021-01-17,35820.8
1855,2021-01-17,35913.8
1856,2021-01-17,35728.73
1857,2021-01-17,34785.88
1858,2021-01-17,34853.91
1859,2021-01-17,35298.0
1860,2021-01-17,36151.88
1861,2021-01-17,34150.52
1862,2021-01-17,36025.26
1863,2021-01-17,36398.5
1864,2021-01-17,36705.86
1865,2021-01-17,36420.74
1866,2021-01-17,36205.63
1867,2021-01-17,34848.77
1868,2021-01-17,35569.99
1869,2021-01-17,35407.36
1870,2021-01-17,34756.64
1871,2021-01-17,34702.59
1872,2021-01-17,35866.94
1873,2021-01-18,37021.77
1874,2021-01-18,36230.65
1875,2021-01-18,36122.84
1876,2021-01-18,35987.03
1877,2021-01-18,35799.42
1878,2021-01-18,35705.34
1879,2021-01-18,36226.0
1880,2021-01-18,36445.11
1881,2021-01-18,36440.79
1882,2021-01-18,36791.5
1883,2021-01-18,36426.51
1884,2021-01-18,36212.58
1885,2021-01-18,36537.56
1886,2021-01-18,35839.51
1887,2021-01-18,35970.84
1888,2021-01-18,36125.23
1889,2021-01-18,35760.69
1890,2021-01-18,35087.72
1891,2021-01-18,36187.94
1892,2021-01-18,35364.94
1893,2021-01-18,35186.21
1894,2021-01-18,36105.36
1895,2021-01-18,36221.84
1896,2021-01-18,35125.4
1897,2021-01-19,36817.82
1898,2021-01-19,36494.13
1899,2021-01-19,36471.74
1900,2021-01-19,36301.42
1901,2021-01-19,36490.07
1902,2021-01-19,37189.62
1903,2021-01-19,37390.15
1904,2021-01-19,37346.87
1905,2021-01-19,37028.23
1906,2021-01-19,37146.82
1907,2021-01-19,37317.15
1908,2021-01-19,36480.51
1909,2021-01-19,37101.0
1910,2021-01-19,37234.66
1911,2021-01-19,37227.89
1912,2021-01-19,36681.49
1913,2021-01-19,36310.58
1914,2021-01-19,36356.08
1915,2021-01-19,36527.56
1916,2021-01-19,36863.41
1917,2021-01-19,36942.26
1918,2021-01-19,36707.08
1919,2021-01-19,36623.04
1920,2021-01-19,37138.26
1921,2021-01-20,34961.38
1922,2021-01-20,34882.73
1923,2021-01-20,34218.63
1924,2021-01-20,34728.26
1925,2021-01-20,34716.7
1926,2021-01-20,35238.22
